GeneID	Rank
MAPK4	3277
GNL2	3278
CBX1	3279
SBF1	3280
CDYL	3281
FAF2	3282
FZD5	3283
LYZ	3284
UBR2	3285
BIN3	3286
CAND1	3287
AR	3288
HIP1R	3289
FTO	3290
CORO1B	3291
MSH2	3292
LYPD3	3293
NOLC1	3294
TMEM267	3295
KDM6B	3296
FKBPL	3297
CACNA1C	3298
TTC4	3299
CEP250	3300
HMGCR	3301
TRIB3	3302
ABCA4	3303
H2AFZ	3304
KRT16	3305
KCNMB1	3306
DDX24	3307
HOPX	3308
TMEM63A	3309
C11orf63	3310
ZNF512B	3311
UBR5	3312
MS4A6A	3313
SLC2A14	3314
CTNNBIP1	3315
KLHL9	3316
CD79A	3317
DDX17	3318
ENTPD1	3319
STARD5	3320
FGF7	3321
TMEM59L	3322
USP21	3323
STK26	3324
BRD9	3325
CD1C	3326
NR1H2	3327
INCENP	3328
FGGY	3329
INPP4B	3330
MAP7D1	3331
BMP1	3332
ITGA4	3333
CILP	3334
TKFC	3335
MEF2C	3336
ZZZ3	3337
STAU2	3338
FDX1	3339
TIPARP	3340
NCOR2	3341
HSPA5	3342
WNK1	3343
JPH2	3344
MUC16	3345
COL4A3BP	3346
ATP9A	3347
PPCS	3348
RPS5	3349
ELAVL1	3350
CMKLR1	3351
ATP6V1C1	3352
IQGAP1	3353
ERGIC2	3354
LOC81691	3355
ZFYVE26	3356
SREK1IP1	3357
KIAA0391	3358
RGS3	3359
CNP	3360
RNF24	3361
MBTD1	3362
CCZ1B	3363
VPREB3	3364
NCDN	3365
SF3B2	3366
ZBTB33	3367
TNNT1	3368
TRIM24	3369
ATXN10	3370
CXorf36	3371
DDX23	3372
ELOVL6	3373
SMG7	3374
COX5B	3375
FGD2	3376
KDR	3377
SPOCK1	3378
RHOG	3379
KLC2	3380
VANGL1	3381
PRKG1	3382
DLX4	3383
COL21A1	3384
TCERG1	3385
POLR2G	3386
LLGL2	3387
BTBD7	3388
RBBP4	3389
VPS13B	3390
STMN1	3391
UTP6	3392
TFB1M	3393
IKZF4	3394
ADGRF1	3395
PPIF	3396
CCS	3397
SLC7A11	3398
SLBP	3399
NEDD4	3400
EVL	3401
PRR5	3402
TAF13	3403
AKR7A3	3404
GSK3B	3405
TSPYL2	3406
B3GNTL1	3407
SS18	3408
CDH6	3409
SUV39H2	3410
ACVR2B	3411
TDRD7	3412
GLMN	3413
SSBP1	3414
CELF1	3415
CLEC1B	3416
DDX41	3417
GPR162	3418
DHX9	3419
PIGL	3420
XPO4	3421
AP1M2	3422
CASP6	3423
DCPS	3424
NAA10	3425
EEF1E1	3426
CYB5B	3427
IFIT2	3428
PGAM1	3429
ARPC1A	3430
PAGR1	3431
SMARCAL1	3432
VRK1	3433
CXCL14	3434
TXNL1	3435
FKBP14	3436
PLCB4	3437
HIPK1	3438
IMPAD1	3439
GJA1	3440
CCNE2	3441
APITD1-CORT	3442
KCNQ1	3443
SEMA3B	3444
SAP30L	3445
CREBL2	3446
TBC1D31	3447
BANF1	3448
RUFY3	3449
TRAIP	3450
MAP3K11	3451
OVGP1	3452
PIM2	3453
RAVER2	3454
CRCP	3455
IRF7	3456
GPRASP1	3457
NAP1L4	3458
TNFSF14	3459
RBBP8	3460
PHKG2	3461
TBCE	3462
DDX18	3463
POU2F1	3464
SLC22A4	3465
PNISR	3466
KIF3C	3467
DPP6	3468
COQ9	3469
SETD1A	3470
VKORC1	3471
LITAF	3472
MAP1LC3B	3473
BRIP1	3474
PELP1	3475
CTDSP2	3476
SSR2	3477
POFUT2	3478
HS2ST1	3479
PRCC	3480
ZC3HAV1	3481
MMP15	3482
ERH	3483
CDKL1	3484
ANKRD28	3485
KIAA0141	3486
SEMA3E	3487
METTL21B	3488
PPP2CA	3489
HEXIM1	3490
CAND2	3491
DUSP22	3492
SGSM3	3493
ZSWIM8	3494
MEIS2	3495
KHDRBS2	3496
FAM172A	3497
ELK1	3498
PRUNE2	3499
ATF6	3500
TRPC1	3501
LCMT1	3502
ATP5F1	3503
KCTD9	3504
FOXK2	3505
U2AF2	3506
PLA2G12A	3507
SEC24D	3508
ZNF74	3509
MFSD12	3510
AIM2	3511
PXMP4	3512
RWDD1	3513
HSPB11	3514
ST3GAL1	3515
TWIST1	3516
CCDC28A	3517
IL1R1	3518
SVIL	3519
FAM3C	3520
RAB2A	3521
ZSCAN9	3522
C14orf159	3523
HIST1H1C	3524
TOMM34	3525
NRF1	3526
SAMD4B	3527
LIPA	3528
TPD52L2	3529
LUZP1	3530
LEFTY1	3531
ZNHIT6	3532
DNAJB14	3533
FANCF	3534
CECR5	3535
RNF41	3536
BIRC3	3537
FAM120A	3538
POU6F1	3539
HNMT	3540
ATG16L1	3541
STAM2	3542
DENND4C	3543
SAR1A	3544
DRAP1	3545
HOXC6	3546
SMG8	3547
FAM214B	3548
KRT18	3549
UBE2N	3550
SWAP70	3551
SLC35F5	3552
TOR3A	3553
CRIP1	3554
JMJD6	3555
SRSF1	3556
POLDIP2	3557
HCFC2	3558
ANKHD1-EIF4EBP3	3559
IFIT5	3560
EGLN1	3561
TSPAN2	3562
EMC6	3563
DMXL1	3564
SEC14L4	3565
IDH3A	3566
BRCA2	3567
SEPHS2	3568
HLA-DMA	3569
FIP1L1	3570
SKP1	3571
SLC46A3	3572
VPS45	3573
STK38	3574
APIP	3575
PTP4A1	3576
ABCC5	3577
USP5	3578
INO80B	3579
MAPK8IP3	3580
PF4	3581
VRK3	3582
TNNI3	3583
TGDS	3584
SMC4	3585
SIGLEC5	3586
SMIM8	3587
QSOX1	3588
ARMC1	3589
BBS7	3590
AES	3591
C1orf109	3592
SUPT16H	3593
KDSR	3594
INPP4A	3595
APOBEC3F	3596
TOB2	3597
XPO6	3598
ARPC5L	3599
GALK2	3600
PLEK	3601
SRC	3602
MAGI2	3603
BCS1L	3604
PRDM16	3605
IP6K2	3606
APOO	3607
TRIAP1	3608
SUGP2	3609
MRE11A	3610
CD151	3611
ALKBH4	3612
AHSA1	3613
CDK7	3614
DLEU1	3615
ROCK1	3616
KIAA1211L	3617
DYRK1A	3618
CDK13	3619
PDCL3P4	3620
MTERF3	3621
MYO6	3622
MZB1	3623
CARMIL1	3624
RPL36	3625
ACTN2	3626
PGS1	3627
YBX3	3628
TIPRL	3629
KRT17	3630
GABARAPL2	3631
CNN3	3632
CHRNE	3633
CD3EAP	3634
HKDC1	3635
RRS1	3636
CPEB1	3637
GLT8D2	3638
SLC2A6	3639
PHLPP2	3640
DNAAF1	3641
PAX9	3642
HEY2	3643
COL4A4	3644
NAE1	3645
UVRAG	3646
PDCD5	3647
FSCN2	3648
CARM1	3649
SYTL2	3650
CHD9	3651
ZCCHC2	3652
TCF20	3653
BCL6	3654
SLIRP	3655
SYNGR3	3656
KREMEN2	3657
AASDHPPT	3658
ERI2	3659
TAF4	3660
PXN	3661
BCAP29	3662
NRP1	3663
LIMD1	3664
UBA6	3665
POLR2I	3666
CAMTA1	3667
PDE9A	3668
POLR3D	3669
SYNJ1	3670
ZBTB40	3671
C18orf8	3672
CST2	3673
COL6A3	3674
CDK6	3675
FAM192A	3676
DPH5	3677
SLX1A	3678
COX6B1	3679
ANTXR1	3680
IL10RA	3681
RELN	3682
SPAG9	3683
AMD1	3684
ARNTL2	3685
PDE7B	3686
SMPD1	3687
MTF1	3688
PKP2	3689
PIN1	3690
AUH	3691
USP3	3692
IK	3693
FHOD1	3694
FOLR2	3695
C3AR1	3696
TIMM8B	3697
BAALC	3698
WDCP	3699
BASP1	3700
TNNI2	3701
MTA2	3702
BIN2	3703
CD4	3704
MTERF1	3705
GCA	3706
MUC4	3707
REPIN1	3708
ARPP19	3709
TCF7L1	3710
TLDC1	3711
VPS13C	3712
EEF2KMT	3713
PDGFRB	3714
HLCS	3715
VLDLR	3716
FAM89B	3717
TCOF1	3718
LANCL1	3719
STRN	3720
TDRD3	3721
LMO3	3722
FZD3	3723
TRIM37	3724
PSMA2	3725
DUSP26	3726
LDHC	3727
PYGB	3728
NHLRC2	3729
DENND2D	3730
APLNR	3731
CST5	3732
FTL	3733
ASPH	3734
TRAPPC3	3735
BCO1	3736
DPYD	3737
NFIC	3738
MINK1	3739
CCL21	3740
MPPE1	3741
FAM50A	3742
PPP2R5D	3743
MAPK6	3744
MTRR	3745
TRIM33	3746
FAM162A	3747
CBLB	3748
EIF2B4	3749
STAT2	3750
TMEM158	3751
CRTC1	3752
APOC1	3753
RALB	3754
ISYNA1	3755
LOXL1	3756
RTCA	3757
CD247	3758
LRBA	3759
L1TD1	3760
PCGF1	3761
CDKN2C	3762
TMPRSS6	3763
ELF2	3764
IL1RN	3765
ENY2	3766
CYP39A1	3767
HIST1H2BK	3768
CH25H	3769
EPM2AIP1	3770
MMP23A	3771
PLA2G2D	3772
CST3	3773
TUT1	3774
ALOX15B	3775
POLD1	3776
GAMT	3777
OSGIN2	3778
UBE2D2	3779
GNA14	3780
TCEB1	3781
IDH1	3782
CNTNAP2	3783
ST8SIA1	3784
MTPAP	3785
PSMA1	3786
BOLA1	3787
TTC27	3788
NFAT5	3789
CDK12	3790
SP110	3791
BCL2L11	3792
ATXN2L	3793
LAMP2	3794
NOL7	3795
CNKSR1	3796
TRIB1	3797
ALDOB	3798
KIF1A	3799
SIL1	3800
TBC1D22B	3801
CCNC	3802
RUNX3	3803
GPATCH4	3804
NDUFS2	3805
TFDP1	3806
CASP4	3807
MAP3K13	3808
CCDC28B	3809
PRRC2C	3810
PDCD6IP	3811
RNF128	3812
CSF2RB	3813
ACAA1	3814
GTF2H4	3815
NDST2	3816
ILKAP	3817
ZW10	3818
HMGB2	3819
EGF	3820
PPP2R2B	3821
KCND2	3822
RPS10	3823
SCAI	3824
FBXW2	3825
BEX1	3826
AGO3	3827
FNDC4	3828
SSX2IP	3829
SNTA1	3830
GUCY1B3	3831
GSTCD	3832
TEF	3833
COG5	3834
EXPH5	3835
POLR2L	3836
GRSF1	3837
ALDH1B1	3838
PIK3CG	3839
CDKL2	3840
SYT12	3841
TFR2	3842
PROSC	3843
HNRNPR	3844
FBXL7	3845
BTN3A2	3846
GTDC1	3847
LDAH	3848
TIMM10	3849
CIITA	3850
RGS12	3851
RPL8	3852
METTL5	3853
DYNC2H1	3854
RERE	3855
CWC25	3856
C7orf43	3857
DLAT	3858
TMSB4X	3859
SLC25A37	3860
ZMYND11	3861
MICAL1	3862
C19orf24	3863
R3HDM4	3864
PGRMC2	3865
RGS20	3866
DNM1L	3867
MMP14	3868
DDX3X	3869
ZMYM1	3870
SCLY	3871
FCGBP	3872
MPP5	3873
CLEC4E	3874
LYST	3875
SIK1	3876
GATA3	3877
ISCA1	3878
GOLGA2	3879
PMM1	3880
NAIP	3881
NPC2	3882
ZNF93	3883
TRIM21	3884
TUBA4A	3885
NAA15	3886
RPS15A	3887
CAMSAP2	3888
ZHX2	3889
CD14	3890
FZD1	3891
SP100	3892
DFFA	3893
BAIAP2L2	3894
S1PR5	3895
HCLS1	3896
NOTCH2	3897
ZPR1	3898
MECR	3899
UCHL3	3900
LSM1	3901
EIF3F	3902
CDC34	3903
GNGT1	3904
DOK4	3905
ELF1	3906
SLC4A7	3907
AOC1	3908
FCF1	3909
XIAP	3910
WDR48	3911
VTCN1	3912
FXR1	3913
PACRG	3914
HIST1H4E	3915
LOXL2	3916
SLC27A2	3917
PSMA4	3918
HYI	3919
MRPS11	3920
RAD50	3921
AFTPH	3922
TAF2	3923
SLC23A3	3924
ALDH7A1	3925
RPS6KA5	3926
PTPRE	3927
DGKA	3928
HNRNPA2B1	3929
CCDC93	3930
ATP6V0A2	3931
MNAT1	3932
FKBP10	3933
NDE1	3934
C19orf53	3935
GDF11	3936
GOLGA8A	3937
IPO13	3938
LTB	3939
RCN1	3940
FAM129A	3941
PACS1	3942
AGA	3943
CSF1	3944
UBE3C	3945
CDK5RAP3	3946
MTOR	3947
ABTB2	3948
STEAP1	3949
DCAF17	3950
ZNF451	3951
CLCN2	3952
MTSS1	3953
ZNF26	3954
DUSP6	3955
CDK14	3956
YTHDF2	3957
RSRC1	3958
LEF1	3959
COX6A1	3960
HSPA1L	3961
FASTKD3	3962
ANXA4	3963
FBXO46	3964
PRKCSH	3965
SUSD4	3966
EVI2A	3967
MAGOHB	3968
P3H3	3969
DPY19L4	3970
CALB2	3971
MAST1	3972
WDR59	3973
PSD3	3974
BAK1	3975
CYFIP1	3976
BUD31	3977
PJA2	3978
PGLYRP1	3979
ACHE	3980
USP12	3981
RAB23	3982
PSMG1	3983
RAB5B	3984
KCNJ5	3985
METTL9	3986
S100P	3987
MRPL22	3988
PELI2	3989
AMOTL2	3990
USP32	3991
MRM1	3992
TNPO3	3993
UROS	3994
NCKAP1L	3995
FGL1	3996
NCK1	3997
COL17A1	3998
FBXO2	3999
GGT5	4000
SLC1A5	4001
GLRX2	4002
CHP1	4003
PPARD	4004
MKKS	4005
COL6A2	4006
ZC3H14	4007
FEM1C	4008
HIF1A	4009
USP13	4010
PTPRA	4011
CYTH2	4012
KITLG	4013
TSSC4	4014
YIPF6	4015
RAC1	4016
POLR2F	4017
PLA2G16	4018
WDR18	4019
APLP2	4020
CST6	4021
TOM1L2	4022
AHCTF1	4023
CSGALNACT1	4024
USP48	4025
TRIM13	4026
AP2A2	4027
HIF1AN	4028
RPAP3	4029
FOXJ2	4030
SNX24	4031
ST5	4032
LPAR6	4033
MMP7	4034
SLC4A3	4035
HOXC13	4036
PCBP2	4037
OCRL	4038
GP9	4039
CREB3L2	4040
IFRD1	4041
TMEM41B	4042
PDE1B	4043
ARSE	4044
C17orf75	4045
ECHS1	4046
TCL1B	4047
KCNQ3	4048
ELN	4049
GNG4	4050
CNOT9	4051
ANKRD12	4052
COL4A6	4053
MAPK3	4054
YTHDC2	4055
MTF2	4056
PEBP1	4057
EIF1AX	4058
KRT6A	4059
PUM1	4060
WAS	4061
NMNAT2	4062
FLT3LG	4063
LRIG2	4064
FTSJ3	4065
JADE1	4066
HLA-DOA	4067
CD160	4068
OSBP	4069
TMSB15B	4070
SOX5	4071
PHKB	4072
SMC6	4073
SAMD4A	4074
SLC11A2	4075
ACKR3	4076
PRSS2	4077
ACOT13	4078
SERPINB5	4079
GABBR2	4080
IQGAP2	4081
ARL6IP5	4082
TCN1	4083
EDN2	4084
WARS	4085
CDC73	4086
NMRK1	4087
HDGFRP3	4088
EGFR	4089
PHTF2	4090
DICER1	4091
VPS26A	4092
PSMC5	4093
ZBTB7A	4094
CD2AP	4095
NDUFS1	4096
S100PBP	4097
AATK	4098
PLEKHM1	4099
RTCB	4100
TBC1D10B	4101
SPATA20	4102
BMP8B	4103
TRAF3IP1	4104
TMX4	4105
GSTZ1	4106
FAM204A	4107
P2RX7	4108
SRSF4	4109
EHBP1	4110
IQCC	4111
GGTLC2	4112
ACOX1	4113
CSF2RA	4114
FBXW7	4115
BPTF	4116
PRSS53	4117
BATF	4118
RABGAP1	4119
SLC44A4	4120
NRG1	4121
SKAP2	4122
ATP11B	4123
ZNHIT1	4124
PEX10	4125
HAGH	4126
C1orf54	4127
NRSN2	4128
CENPO	4129
CINP	4130
C5orf22	4131
TSR3	4132
TRPC3	4133
CAMKK2	4134
SLC9A8	4135
ITGA2	4136
JAG1	4137
HOXC8	4138
CYP2J2	4139
CPTP	4140
RPL18	4141
ERC2	4142
PYCARD	4143
HMGCS1	4144
HLA-DRB4	4145
PIP5K1A	4146
TSTD2	4147
RIT1	4148
PTPRC	4149
NDUFA4L2	4150
MINA	4151
DPP8	4152
LPAR1	4153
ARHGEF28	4154
TCF12	4155
RRP1B	4156
OAZ1	4157
NFE2L2	4158
MKRN1	4159
UFD1L	4160
FAM53C	4161
SOAT1	4162
OSBP2	4163
MAP3K14	4164
BRWD1	4165
EPHB6	4166
PCMT1	4167
CDV3	4168
AIMP1	4169
RPRD1A	4170
MRPL11	4171
PAEP	4172
TMEM209	4173
FBXO3	4174
HMGB1	4175
EIF4E	4176
WIPF1	4177
PI4KB	4178
CPEB3	4179
SUCO	4180
SEPHS1	4181
FAM13A	4182
COPS6	4183
MAPK14	4184
ZNF136	4185
TRIM38	4186
TNFRSF10D	4187
RABL6	4188
PRRG2	4189
SEC22A	4190
WSB1	4191
TAOK1	4192
CYB561	4193
CNIH1	4194
ENO3	4195
OSBPL8	4196
RGS10	4197
NIPAL3	4198
ARHGAP28	4199
PEPD	4200
ROBO3	4201
GNB5	4202
SRP54	4203
TMEM50B	4204
VGF	4205
GRAMD3	4206
ECHDC3	4207
HNRNPA3	4208
SLC6A11	4209
RAB20	4210
SMTN	4211
CDS2	4212
TCTA	4213
PRKCA	4214
SLC26A2	4215
RHOQ	4216
GPR20	4217
ADAMTS2	4218
RPL6	4219
NFIB	4220
BMX	4221
MTCH1	4222
NUCKS1	4223
HAS2	4224
SNN	4225
EDEM1	4226
EDRF1	4227
CGGBP1	4228
PMPCA	4229
AP2B1	4230
MAFB	4231
YIF1B	4232
B3GNT4	4233
RAPGEFL1	4234
PSENEN	4235
CSNK1A1	4236
TBCEL	4237
STX16	4238
EIF2S1	4239
SLC47A1	4240
SENP2	4241
GPSM3	4242
TMEM110	4243
EXOSC1	4244
TAX1BP1	4245
ZC3H3	4246
CFAP20	4247
CREB1	4248
TMEM35A	4249
POLRMT	4250
STAT6	4251
CBX6	4252
TAF1A	4253
C16orf45	4254
TP53BP1	4255
DGKD	4256
RSBN1	4257
NSFL1C	4258
QPRT	4259
TBC1D8B	4260
RBM15	4261
TCFL5	4262
MPC2	4263
LRP4	4264
RAB31	4265
TAF10	4266
NDUFB3	4267
MYRIP	4268
RNF122	4269
NGDN	4270
HIST1H4H	4271
LRRTM4	4272
SIPA1L3	4273
RABGGTA	4274
EPHX2	4275
USP4	4276
DNAJC8	4277
WBP2	4278
HPS1	4279
SYNDIG1	4280
POP1	4281
SMS	4282
SASH3	4283
VDAC3	4284
NECTIN3	4285
SLC4A4	4286
PARD3	4287
MGAT2	4288
PLCB2	4289
DCTN3	4290
PFDN2	4291
CXCL5	4292
MRPL4	4293
SFI1	4294
INF2	4295
EXOC7	4296
SENP6	4297
ADGRA2	4298
MEF2D	4299
DCAF13	4300
MN1	4301
RUSC2	4302
LAIR1	4303
NRBP1	4304
PSRC1	4305
CD244	4306
PRKCD	4307
RNGTT	4308
CDK17	4309
DNALI1	4310
DDIT4	4311
HSPA2	4312
ZNHIT2	4313
CCNJL	4314
BRMS1	4315
RAI1	4316
HEXA	4317
BLZF1	4318
BHLHE41	4319
DSC2	4320
CYP26B1	4321
ABCB4	4322
TERF2IP	4323
HSPA13	4324
THNSL2	4325
PTPRG	4326
CCHCR1	4327
TPRKB	4328
DHRS7B	4329
ZBTB38	4330
DCBLD2	4331
ACTA2	4332
CHKB	4333
TPMT	4334
MAVS	4335
SCTR	4336
SCAND1	4337
TLK2	4338
C2orf47	4339
WASF1	4340
KHDRBS1	4341
RUVBL2	4342
THBS1	4343
PIEZO1	4344
IL18	4345
CASP5	4346
MTMR3	4347
ENPEP	4348
GLRX5	4349
DNAJA1	4350
C4orf46	4351
DR1	4352
CPSF1	4353
PRRG3	4354
RLIM	4355
SETX	4356
SLC52A1	4357
CGRRF1	4358
HAMP	4359
MOSPD3	4360
TNC	4361
PPAN-P2RY11	4362
BEX3	4363
LAS1L	4364
RUNX2	4365
GARNL3	4366
FXYD3	4367
LILRA1	4368
NUCB1	4369
RAP2A	4370
MAD2L1BP	4371
MFN1	4372
WDR78	4373
SNX10	4374
ZNF107	4375
COMMD3	4376
C8orf44	4377
CRTAM	4378
TACC2	4379
HABP2	4380
MFAP5	4381
CCDC47	4382
SEC14L2	4383
CRADD	4384
KLK11	4385
SPG21	4386
RASSF8	4387
SLC2A4RG	4388
CCL19	4389
ECI2	4390
TFE3	4391
RPS6KA1	4392
SFRP1	4393
DHRS4L2	4394
COPE	4395
RASL11B	4396
GTF3C1	4397
SLC39A14	4398
DERL2	4399
MARCH8	4400
LCN2	4401
COX20	4402
AKR1B10	4403
WDR47	4404
SEPT2	4405
CLPX	4406
KLHL3	4407
MAX	4408
PSMD10	4409
SOGA1	4410
ANAPC5	4411
NPC1	4412
LGI2	4413
SPR	4414
EXOG	4415
ZNF384	4416
CCDC85B	4417
TM9SF1	4418
PCM1	4419
XRCC6	4420
TEFM	4421
PTK2	4422
TBCD	4423
DCLK1	4424
YEATS4	4425
PPP2R3A	4426
DUSP4	4427
AP3D1	4428
CCL3L3	4429
AIM1L	4430
DDAH2	4431
GLUD1	4432
OSBPL3	4433
TIMM13	4434
LRP2	4435
ZNF280B	4436
GYS1	4437
MTUS1	4438
RAB3B	4439
THUMPD2	4440
TNFSF15	4441
TMEM248	4442
SLC23A2	4443
EIF2B5	4444
NNT	4445
IGFBP2	4446
MPL	4447
PIP4K2C	4448
C8orf33	4449
LAMTOR2	4450
SPCS3	4451
TNNT2	4452
SEMA3A	4453
CAMK2A	4454
TRMT13	4455
THRB	4456
RAD51B	4457
RBBP6	4458
TRNAU1AP	4459
PDGFA	4460
IFNA10	4461
CYTH4	4462
TTC19	4463
POFUT1	4464
TMED5	4465
AGBL5	4466
CAPN15	4467
COPS8	4468
SLC25A22	4469
FBXW11	4470
TBC1D5	4471
GTF2I	4472
AP1G1	4473
CHCHD7	4474
FER	4475
NPTX2	4476
VNN3	4477
KPNA6	4478
NME5	4479
DNAH9	4480
LRP5	4481
RAD23B	4482
SLC35E1	4483
SDHAF1	4484
CALD1	4485
NDUFV1	4486
SEMA4C	4487
IL21R	4488
DEGS1	4489
ST7L	4490
HAS1	4491
MAGT1	4492
PER2	4493
RBM38	4494
KHSRP	4495
KLHL5	4496
PDLIM4	4497
ARL2	4498
TRIO	4499
CR2	4500
PRPF3	4501
DDX10	4502
MEX3D	4503
KLF3	4504
C1orf123	4505
HEATR3	4506
SMARCE1	4507
S100A2	4508
TCEA1	4509
APMAP	4510
FBXO11	4511
DLGAP4	4512
C16orf58	4513
AXIN1	4514
ATRIP	4515
SPECC1L	4516
MKNK1	4517
PTPN12	4518
HLA-DRB1	4519
FBXO21	4520
SCAPER	4521
SFT2D3	4522
ICE2	4523
ERCC2	4524
PROC	4525
SIGLEC7	4526
TOX	4527
CST7	4528
IPO5	4529
UBA1	4530
DNAJC2	4531
EXT1	4532
TMC6	4533
LRP5L	4534
SPAST	4535
RPS7	4536
RABL2A	4537
TMEM80	4538
BCL2L1	4539
CUL4B	4540
INTS1	4541
ASMTL	4542
PATJ	4543
ACAP2	4544
CMC2	4545
SSTR2	4546
EDIL3	4547
C1orf50	4548
HINFP	4549
PRIM2	4550
SLC38A1	4551
GAS2L1	4552
DAXX	4553
PACSIN3	4554
HSPA4L	4555
IQSEC3	4556
MAGEH1	4557
IFNGR2	4558
BZW1	4559
ZNF205	4560
KLHL18	4561
C6orf120	4562
AAMP	4563
KIF24	4564
VAMP4	4565
SETMAR	4566
MELTF	4567
MAN1B1	4568
SLC7A10	4569
NT5C	4570
SF1	4571
TMC5	4572
NDUFAF7	4573
PICALM	4574
OSBPL2	4575
NREP	4576
VAPB	4577
TNF	4578
MAST2	4579
MRPL18	4580
SULT1C2	4581
UBE2E3	4582
FCHO1	4583
CLPTM1	4584
NT5E	4585
PRMT1	4586
ATP5I	4587
HGD	4588
HEXB	4589
CEP152	4590
TBCC	4591
ZNF394	4592
GMFB	4593
AHSA2	4594
HNRNPM	4595
RRP15	4596
DENND4A	4597
PES1	4598
GALNT3	4599
ZDHHC24	4600
LRRC8E	4601
KMT5B	4602
CACTIN	4603
TINAGL1	4604
APBB1	4605
ELAC1	4606
ZNF219	4607
TXNDC9	4608
HCFC1	4609
SNRPB2	4610
PNMA3	4611
CAPN5	4612
CLCF1	4613
PDE4A	4614
GPX1	4615
SLC25A16	4616
DDX46	4617
FAAP24	4618
NFS1	4619
ZNF204P	4620
TGS1	4621
TSPAN13	4622
FAM53B	4623
DOCK5	4624
KLF12	4625
FDFT1	4626
CYTL1	4627
MYL12A	4628
NIPBL	4629
MRPS18B	4630
ITGB8	4631
TECPR2	4632
SPOP	4633
TMEM30B	4634
TMEM185B	4635
LGALS3BP	4636
CEP68	4637
PNPO	4638
RSL1D1	4639
ACADVL	4640
NXPH4	4641
NDUFS3	4642
ADRA1B	4643
ADCY7	4644
UBE2V2	4645
KRI1	4646
FAM83E	4647
MAP3K4	4648
NDUFA8	4649
ACVR1B	4650
LSM3	4651
PDIA3	4652
SPN	4653
SYT1	4654
NFKB1	4655
CSNK1G1	4656
KMT2B	4657
ARSD	4658
PPP2R5C	4659
ABCB7	4660
SSH1	4661
NDUFB5	4662
FGB	4663
MAP3K2	4664
TMX1	4665
PCGF3	4666
SGMS1	4667
ABCD1	4668
ZNF576	4669
SF3A1	4670
PTGDR	4671
S100A13	4672
ZNF750	4673
SOWAHC	4674
IRS2	4675
SNX29	4676
MARCH1	4677
KCNE1	4678
URB2	4679
ELF5	4680
ASL	4681
SIRT5	4682
ZKSCAN5	4683
DHX16	4684
POLR2B	4685
PTPN3	4686
UBE2W	4687
ENTPD4	4688
SHARPIN	4689
MPHOSPH8	4690
INHBB	4691
PNPLA4	4692
DTWD1	4693
CRMP1	4694
ZNF395	4695
NID1	4696
CD40	4697
ADORA2B	4698
SCMH1	4699
GNB1	4700
ADD3	4701
SEC23IP	4702
PTCD2	4703
PRSS50	4704
PDCD2	4705
COQ3	4706
PHF1	4707
PCNP	4708
RAD21	4709
WDR55	4710
FAM90A1	4711
KIAA0232	4712
RBM39	4713
FAM20B	4714
GPD2	4715
CRABP1	4716
TMOD3	4717
YTHDC1	4718
MAGED2	4719
TOP3B	4720
SLC16A7	4721
PRELID3A	4722
RAB7A	4723
TMEM144	4724
DNAAF2	4725
CDC42	4726
GDF15	4727
HOXC10	4728
SLC25A3	4729
TAOK2	4730
AVEN	4731
CHRNA5	4732
WDR83OS	4733
LSM8	4734
PTHLH	4735
UNC119	4736
SLN	4737
CDC42BPB	4738
RNF39	4739
C1orf159	4740
SIRPG	4741
ASAP3	4742
PPP4R4	4743
THOC5	4744
TOP3A	4745
CEP83	4746
RNF31	4747
SLCO1A2	4748
TGFBRAP1	4749
NCOA3	4750
COX10	4751
MORF4L1	4752
ISG15	4753
SFXN3	4754
PELO	4755
POGZ	4756
CRYBG3	4757
ZMPSTE24	4758
WDR1	4759
MAT2B	4760
ORC4	4761
RCAN3	4762
LAMTOR3	4763
NT5DC2	4764
SHOX2	4765
MT1G	4766
VHL	4767
HABP4	4768
MAGEA6	4769
CFAP43	4770
CNOT3	4771
CDC42EP4	4772
PPM1A	4773
ERVMER34-1	4774
XRCC5	4775
TLR2	4776
MTHFR	4777
PIGF	4778
MTDH	4779
NFE2	4780
HYAL3	4781
PBX1	4782
THAP11	4783
PABPC3	4784
FCRL2	4785
TRMT2A	4786
COG8	4787
ZNF839	4788
RUNDC3B	4789
AGPS	4790
WDR70	4791
POLE3	4792
RNMT	4793
ACP2	4794
MPI	4795
ARPC2	4796
FAN1	4797
ADAMTSL2	4798
NDUFAF5	4799
RPN1	4800
RPL37	4801
HNRNPK	4802
PLCH1	4803
KLHL20	4804
PIP5K1C	4805
EMG1	4806
FKBP2	4807
FUT8	4808
KCTD7	4809
ATAD3B	4810
BAZ1A	4811
YIPF4	4812
TMEM254	4813
USP1	4814
SEC24C	4815
UBE2G1	4816
RHOBTB1	4817
KIAA0319L	4818
SOS2	4819
CXCR5	4820
OGG1	4821
CPNE7	4822
TCIRG1	4823
AP5M1	4824
CTLA4	4825
MARCH5	4826
UFSP2	4827
UBE2L6	4828
TBL3	4829
WDR37	4830
HSPBP1	4831
HOOK2	4832
PLIN3	4833
UTP18	4834
IGFBP5	4835
RTEL1	4836
SMAD4	4837
CUX1	4838
ZNF682	4839
RBL1	4840
TRIM45	4841
ITGA6	4842
IL4R	4843
PANX1	4844
CARD14	4845
NENF	4846
