"Gene"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"se.coef"
"Rrp7a"	-0.426	-0.652	-0.2	9.508	-3.982	0.000974	0.00232	0.336
"Myl9"	0.455	0.214	0.696	12.356	3.981	0.000976	0.00233	0.155
"Igf2"	1.983	0.931	3.034	15.2	3.98	0.000976	0.00233	0.745
"Ppp1r12a"	0.322	0.151	0.493	10.342	3.98	0.000976	0.00233	0.283
"Acot9"	0.253	0.119	0.387	13.817	3.979	0.00098	0.00234	0.295
"Zfp236"	0.624	0.293	0.955	4.852	3.978	0.000981	0.00234	0.275
"Egfr"	0.757	0.355	1.158	7.735	3.976	0.000985	0.00235	0.587
"Neurod1"	-1.522	-2.329	-0.714	3.757	-3.975	0.000987	0.00235	0.084
"Grem1"	-1.392	-2.131	-0.653	5.754	-3.975	0.000989	0.00236	0.134
"Psmg2"	-0.284	-0.436	-0.133	10.574	-3.974	0.00099	0.00236	0.089
"Nfkbil1"	-0.233	-0.357	-0.109	11.961	-3.973	0.000992	0.00236	0.119
"Rcor2"	-0.488	-0.747	-0.229	8.719	-3.973	0.000992	0.00236	0.157
"Mlana"	1.556	0.729	2.383	6.92	3.971	0.000996	0.00237	0.128
"Reg1a"	2.115	0.99	3.24	2.229	3.969	0.001	0.00238	0.619
"Robo3"	-0.428	-0.656	-0.2	3.272	-3.969	0.001	0.00238	0.259
"Ppp4r3a"	0.341	0.16	0.523	7.132	3.969	0.001	0.00238	0.127
"Trio"	0.383	0.179	0.586	10.526	3.968	0.001	0.00239	0.166
"Atp6v0a1"	-0.299	-0.458	-0.14	9.581	-3.967	0.00101	0.00239	0.136
"RGD1563527"	-0.37	-0.567	-0.173	9.27	-3.966	0.00101	0.0024	0.098
"LOC678703"	0.398	0.186	0.61	6.741	3.964	0.00101	0.0024	0.129
"Slc40a1"	0.653	0.305	1.001	7.855	3.964	0.00101	0.00241	0.097
"Il6st"	0.558	0.261	0.856	11.271	3.963	0.00101	0.00241	0.727
"Unc119"	-0.22	-0.337	-0.103	13.805	-3.963	0.00101	0.00241	0.479
"Crim1"	-0.431	-0.66	-0.201	13.699	-3.959	0.00102	0.00243	0.168
"Spred2"	-0.695	-1.065	-0.324	4.656	-3.958	0.00102	0.00243	0.158
"Ryk"	0.458	0.214	0.702	8.891	3.958	0.00102	0.00243	0.276
"Plekha1"	0.563	0.263	0.863	7.831	3.958	0.00103	0.00244	0.057
"Il22ra2"	-0.712	-1.091	-0.332	4.454	-3.955	0.00103	0.00245	0.252
"Shh"	-1.251	-1.919	-0.583	3.392	-3.955	0.00103	0.00245	0.446
"Fbln2"	1.562	0.728	2.396	9.773	3.954	0.00103	0.00245	0.339
"Fbxo38"	-0.241	-0.37	-0.112	12.809	-3.952	0.00104	0.00247	0.11
"Fgf17"	-0.428	-0.656	-0.199	5.235	-3.951	0.00104	0.00247	0.36
"Batf2"	1.767	0.823	2.711	3.776	3.949	0.00104	0.00248	0.891
"Rfx5"	-0.43	-0.66	-0.2	5.115	-3.949	0.00105	0.00248	0.228
"Coq5"	-0.449	-0.689	-0.209	10.375	-3.948	0.00105	0.00248	0.369
"Vom2r47"	-0.597	-0.916	-0.278	5.198	-3.948	0.00105	0.00249	0.169
"Serpina11"	-1.181	-1.813	-0.549	7.456	-3.947	0.00105	0.00249	0.096
"Fhl3"	2.436	1.133	3.739	9.335	3.946	0.00105	0.0025	0.215
"Cct4"	0.449	0.209	0.689	12.496	3.944	0.00106	0.0025	0.105
"Ercc6"	-0.323	-0.496	-0.15	7.838	-3.943	0.00106	0.00251	0.194
"Nop58"	0.296	0.138	0.455	12.295	3.942	0.00106	0.00251	0.136
"Ssh2"	0.665	0.309	1.021	5.971	3.939	0.00107	0.00253	0.099
"Sectm1a"	0.688	0.319	1.057	6.603	3.938	0.00107	0.00254	0.123
"Topbp1"	0.579	0.269	0.89	6.982	3.938	0.00107	0.00254	0.146
"Wdr33"	0.536	0.249	0.823	9.251	3.937	0.00107	0.00254	0.159
"Fbxo30"	-0.468	-0.719	-0.217	8.04	-3.935	0.00108	0.00255	0.254
"Kctd10"	0.421	0.195	0.646	12.711	3.935	0.00108	0.00255	0.162
"Ubxn6"	-0.342	-0.526	-0.159	11.818	-3.935	0.00108	0.00255	0.1
"Ppwd1"	0.243	0.113	0.374	10.686	3.933	0.00108	0.00256	0.119
"Gapvd1"	0.374	0.173	0.574	11.019	3.932	0.00108	0.00257	0.202
"Gabra2"	-0.457	-0.703	-0.212	8.961	-3.931	0.00109	0.00257	0.105
"Osbpl10"	-0.547	-0.841	-0.253	5.202	-3.929	0.00109	0.00258	0.111
"Lhx5"	-1.123	-1.726	-0.52	4.219	-3.929	0.00109	0.00258	0.099
"Mrpl40"	-0.201	-0.308	-0.093	9.317	-3.929	0.00109	0.00258	0.078
"Acer2"	-0.611	-0.939	-0.283	8.335	-3.928	0.00109	0.00259	0.102
"Usp39"	0.308	0.142	0.473	8.863	3.927	0.0011	0.00259	0.16
"Lnpep"	0.385	0.178	0.592	6.606	3.927	0.0011	0.00259	0.155
"Olr1433"	-0.628	-0.966	-0.291	5.456	-3.926	0.0011	0.0026	0.074
"Dhrs4"	0.398	0.184	0.612	11.27	3.924	0.0011	0.0026	0.345
"Rpl24"	0.346	0.16	0.531	15.618	3.923	0.0011	0.00261	0.095
"Mboat2"	-0.385	-0.592	-0.178	10.077	-3.921	0.00111	0.00262	0.081
"Gfra1"	0.544	0.251	0.838	11.604	3.919	0.00111	0.00263	0.14
"Chpf"	-0.301	-0.464	-0.139	14.797	-3.919	0.00111	0.00263	0.06
"Lrriq4"	-1.564	-2.407	-0.722	4.375	-3.919	0.00112	0.00263	0.241
"Arrdc2"	-0.567	-0.873	-0.262	7.238	-3.918	0.00112	0.00264	0.049
"Pdgfc"	1.269	0.585	1.952	3.506	3.917	0.00112	0.00264	0.132
"Casq1"	-0.753	-1.159	-0.347	6.584	-3.917	0.00112	0.00264	0.34
"Ttc39b"	-0.34	-0.523	-0.157	7.436	-3.915	0.00113	0.00266	0.299
"Olah"	1.942	0.895	2.99	4.17	3.913	0.00113	0.00266	0.158
"Sfxn5"	-0.659	-1.015	-0.304	12.986	-3.912	0.00113	0.00267	0.362
"Exosc9"	-0.298	-0.459	-0.137	10.98	-3.912	0.00113	0.00267	0.217
"Tdrd9"	-1.571	-2.42	-0.723	2.801	-3.911	0.00114	0.00268	0.274
"Ndst1"	0.281	0.129	0.433	7.911	3.91	0.00114	0.00268	0.157
"Htr5a"	-0.816	-1.257	-0.376	3.785	-3.91	0.00114	0.00268	0.073
"B3gnt2"	0.506	0.233	0.779	8.078	3.909	0.00114	0.00269	0.307
"Mocs3"	0.479	0.22	0.738	6.879	3.908	0.00114	0.00269	0.089
"Olr894"	1.412	0.65	2.175	3.285	3.908	0.00114	0.00269	0.648
"Rassf5"	-0.382	-0.589	-0.176	9.727	-3.907	0.00114	0.00269	0.087
"Cetn3"	-0.272	-0.419	-0.125	10.362	-3.907	0.00114	0.00269	0.204
"Spn"	0.616	0.283	0.949	6.879	3.907	0.00114	0.00269	0.111
"Scnn1a"	0.303	0.139	0.466	7.387	3.907	0.00114	0.0027	0.166
"Hus1"	-0.5	-0.77	-0.23	5.462	-3.905	0.00115	0.00271	0.265
"Lepr"	1.459	0.67	2.248	7.253	3.905	0.00115	0.00271	0.191
"Id4"	-0.544	-0.839	-0.25	13.502	-3.905	0.00115	0.00271	0.1
"Fam222b"	-0.443	-0.682	-0.203	4.439	-3.904	0.00115	0.00271	0.483
"Olr1309"	-1.016	-1.566	-0.466	1.606	-3.901	0.00116	0.00273	0.111
"Lmx1b"	-0.732	-1.129	-0.336	4.75	-3.9	0.00116	0.00273	0.31
"Vps25"	0.264	0.121	0.408	11.979	3.899	0.00116	0.00274	0.085
"RGD1308430"	0.278	0.127	0.428	12.028	3.898	0.00117	0.00274	0.228
"Zfp385b"	-1.491	-2.299	-0.684	3.01	-3.897	0.00117	0.00275	0.93
"Prp15"	-0.401	-0.619	-0.184	6.303	-3.897	0.00117	0.00275	0.231
"Traf3ip2"	0.283	0.13	0.436	8.822	3.897	0.00117	0.00275	0.282
"Tle4"	-0.459	-0.707	-0.21	7.875	-3.896	0.00117	0.00275	0.338
"Cd247"	1.078	0.494	1.662	3.369	3.896	0.00117	0.00276	0.544
"Eif4e"	-0.275	-0.424	-0.126	11.499	-3.894	0.00118	0.00277	0.073
"Pusl1"	0.508	0.233	0.783	8.774	3.893	0.00118	0.00277	0.081
"Nol12"	0.312	0.143	0.482	12.156	3.892	0.00118	0.00278	0.065
"Ascl1"	-0.434	-0.67	-0.199	8.066	-3.892	0.00118	0.00278	0.45
"Dpm1"	-0.303	-0.467	-0.139	12.579	-3.892	0.00118	0.00278	0.246
"Lin54"	0.569	0.261	0.878	4.882	3.892	0.00118	0.00278	0.096
"Dpysl3"	0.636	0.291	0.982	9.027	3.89	0.00119	0.00279	0.447
"Krtap3-2"	-0.331	-0.511	-0.152	9.114	-3.888	0.00119	0.0028	0.144
"Krtap3-3"	-0.331	-0.511	-0.152	9.114	-3.888	0.00119	0.0028	0.13
"F2r"	-0.681	-1.051	-0.311	5.359	-3.886	0.0012	0.00281	0.609
"Gpaa1"	0.448	0.204	0.691	10.828	3.885	0.0012	0.00282	0.409
"Zfand1"	-0.326	-0.503	-0.149	8.823	-3.884	0.0012	0.00282	0.143
"Mthfd1l"	-0.456	-0.704	-0.208	10.232	-3.882	0.00121	0.00283	0.042
"Tll1"	-1.499	-2.314	-0.684	2.358	-3.882	0.00121	0.00283	0.133
"Ptges"	1.291	0.589	1.993	9.173	3.882	0.00121	0.00283	0.092
"Chd7"	0.303	0.138	0.468	8.29	3.882	0.00121	0.00283	0.311
"Ppp1r16a"	-0.417	-0.644	-0.19	10.625	-3.881	0.00121	0.00284	0.422
"Plekha8"	0.482	0.22	0.745	7.119	3.88	0.00121	0.00284	0.701
"Tanc1"	-0.503	-0.776	-0.229	7.059	-3.879	0.00122	0.00285	0.469
"Hey1"	-0.596	-0.92	-0.272	7.439	-3.878	0.00122	0.00286	0.121
"Hif1a"	0.269	0.123	0.415	12.169	3.877	0.00122	0.00286	0.104
"Pcm1"	-0.226	-0.348	-0.103	11.106	-3.876	0.00122	0.00287	0.106
"Dnmbp"	0.344	0.157	0.532	7.443	3.876	0.00122	0.00287	0.184
"Aoc3"	0.547	0.249	0.846	5.866	3.876	0.00122	0.00287	0.245
"Clic4"	0.345	0.157	0.533	7.256	3.875	0.00123	0.00287	0.357
"Setbp1"	0.586	0.267	0.905	5.585	3.875	0.00123	0.00287	0.383
"Cyb5r4"	0.411	0.187	0.635	9.123	3.874	0.00123	0.00288	0.146
"Dmtf1"	-0.398	-0.614	-0.181	6.364	-3.874	0.00123	0.00288	0.147
"Kcnj4"	-0.819	-1.265	-0.373	4.378	-3.874	0.00123	0.00288	0.313
"Mlec"	0.409	0.186	0.632	9.716	3.874	0.00123	0.00288	0.095
"Olr1416"	0.373	0.17	0.576	11.033	3.874	0.00123	0.00288	0.277
"Grik5"	-0.501	-0.774	-0.228	9.385	-3.873	0.00123	0.00288	0.126
"Noc3l"	0.505	0.23	0.78	8.1	3.872	0.00123	0.00289	0.116
"Serpinf2"	0.995	0.452	1.537	5.588	3.871	0.00124	0.00289	0.153
"LOC678756"	-0.782	-1.209	-0.355	7.006	-3.868	0.00124	0.00291	0.29
"Cerk"	0.696	0.316	1.076	8.546	3.868	0.00124	0.00291	0.101
"Phkb"	-0.526	-0.814	-0.239	7.3	-3.868	0.00124	0.00291	0.34
"Zc3h18"	0.387	0.176	0.598	12.507	3.868	0.00125	0.00291	0.51
"Higd2a"	-0.235	-0.364	-0.107	10.509	-3.867	0.00125	0.00292	0.231
"Rhobtb2"	-0.55	-0.85	-0.25	7.016	-3.866	0.00125	0.00292	0.138
"Mst1r"	-0.872	-1.349	-0.396	4.05	-3.865	0.00125	0.00293	0.386
"Ncln"	0.331	0.15	0.511	11.802	3.863	0.00126	0.00294	0.27
"Ccdc39"	-0.545	-0.843	-0.247	5.756	-3.863	0.00126	0.00294	0.183
"Mtmr12"	1.238	0.562	1.915	3.032	3.863	0.00126	0.00294	0.132
"Plekha6"	-0.405	-0.626	-0.184	10.514	-3.862	0.00126	0.00294	0.489
"Olr197"	-0.274	-0.423	-0.124	6.856	-3.861	0.00126	0.00295	0.096
"Atp1b3"	0.26	0.118	0.403	15.096	3.86	0.00127	0.00295	0.103
"Nptxr"	-0.541	-0.838	-0.245	10.406	-3.858	0.00127	0.00297	0.059
"LOC367515"	-1.802	-2.788	-0.816	6.263	-3.857	0.00127	0.00297	0.27
"Susd3"	0.8	0.362	1.238	12.749	3.857	0.00128	0.00298	0.072
"Elavl1"	0.386	0.175	0.598	9.003	3.856	0.00128	0.00298	0.469
"Eftud2"	0.533	0.241	0.825	13.078	3.855	0.00128	0.00299	0.164
"Lrrc28"	-0.334	-0.516	-0.151	7.609	-3.853	0.00129	0.003	0.57
"Stard6"	0.472	0.214	0.731	9.224	3.852	0.00129	0.003	1.307
"Grm2"	-0.339	-0.525	-0.153	9.856	-3.852	0.00129	0.003	0.081
"Mafa"	-0.536	-0.83	-0.242	4.681	-3.85	0.00129	0.00302	0.235
"Lage3"	-0.244	-0.378	-0.11	12.758	-3.849	0.0013	0.00302	0.715
"Etv5"	0.428	0.193	0.663	10.929	3.848	0.0013	0.00303	0.898
"Tmem208"	0.211	0.095	0.326	13.142	3.848	0.0013	0.00303	0.097
"Fem1b"	0.734	0.331	1.138	8.182	3.846	0.00131	0.00304	0.291
"Rxfp1"	-1.522	-2.357	-0.687	2.444	-3.846	0.00131	0.00304	0.096
"Tmc5"	-0.543	-0.841	-0.245	4.145	-3.845	0.00131	0.00304	0.466
"Uchl3"	-0.203	-0.315	-0.092	13.277	-3.845	0.00131	0.00305	0.101
"Ddb1"	0.413	0.186	0.64	12.123	3.844	0.00131	0.00305	0.191
"Ggh"	-0.318	-0.492	-0.143	14.28	-3.844	0.00131	0.00305	0.069
"Ccdc106"	-0.573	-0.887	-0.258	7.074	-3.844	0.00131	0.00305	0.157
"Rasl11b"	-0.434	-0.673	-0.196	7.64	-3.843	0.00131	0.00306	0.126
"Slc35a4"	0.217	0.098	0.336	14.294	3.843	0.00131	0.00306	0.195
"Bivm"	-0.65	-1.006	-0.293	7.126	-3.842	0.00132	0.00306	0.11
"RGD1561252"	-0.269	-0.417	-0.121	10.479	-3.841	0.00132	0.00307	0.443
"Grsf1"	-0.404	-0.626	-0.182	8.571	-3.841	0.00132	0.00307	0.062
"Ccdc182"	-0.573	-0.888	-0.258	5.467	-3.841	0.00132	0.00307	0.528
"Tspan11"	0.597	0.269	0.926	5.152	3.84	0.00132	0.00307	0.102
"Zfp57"	-0.446	-0.692	-0.201	7.681	-3.839	0.00132	0.00308	0.248
"Psmc3ip"	0.189	0.085	0.294	10.335	3.839	0.00132	0.00308	0.306
"Gata4"	0.87	0.392	1.348	3.283	3.839	0.00133	0.00308	0.18
"Nek9"	0.334	0.15	0.518	8.196	3.837	0.00133	0.00309	0.079
"mrpl9"	0.218	0.098	0.337	13.298	3.833	0.00134	0.00312	0.109
"Commd4"	0.25	0.112	0.387	14.773	3.833	0.00134	0.00312	0.198
"Zfp169"	-0.455	-0.706	-0.205	6.425	-3.832	0.00135	0.00313	0.185
"Ints3"	-0.291	-0.451	-0.131	14.338	-3.832	0.00135	0.00313	0.104
"Rbm6"	0.285	0.128	0.442	11.114	3.831	0.00135	0.00313	0.496
"Fgfr4"	0.592	0.266	0.918	5.88	3.83	0.00135	0.00314	0.45
"Bhmt"	0.516	0.232	0.801	7.954	3.829	0.00135	0.00314	0.206
"Dcun1d2"	-0.613	-0.951	-0.275	5.212	-3.827	0.00136	0.00315	0.235
"Cdc23"	-0.359	-0.557	-0.161	9.754	-3.827	0.00136	0.00316	0.12
"Crlf3"	0.341	0.153	0.529	10.055	3.825	0.00137	0.00317	0.287
"Pcdhb5"	-0.693	-1.075	-0.31	6.844	-3.824	0.00137	0.00318	0.119
"P4ha1"	0.446	0.2	0.692	10.429	3.823	0.00137	0.00318	0.158
"Chrm4"	-0.944	-1.466	-0.423	5.867	-3.821	0.00138	0.00319	0.155
"Olr833"	-1.124	-1.745	-0.503	2.35	-3.821	0.00138	0.00319	0.205
"Atad1"	-0.603	-0.936	-0.27	9.625	-3.821	0.00138	0.00319	0.124
"Lef1"	0.739	0.331	1.148	7.054	3.821	0.00138	0.0032	0.126
"Atxn7l1"	0.433	0.194	0.672	5.353	3.821	0.00138	0.0032	0.138
"Myh2"	-1.25	-1.94	-0.559	4.825	-3.82	0.00138	0.0032	0.169
"Sirt4"	-0.351	-0.545	-0.157	8.918	-3.82	0.00138	0.0032	0.127
"Krt75"	2.447	1.095	3.8	5.369	3.819	0.00138	0.00321	0.102
"Hsp90ab1"	-0.202	-0.314	-0.09	14.731	-3.818	0.00139	0.00321	0.118
"Lgr5"	-0.756	-1.174	-0.338	5.185	-3.818	0.00139	0.00321	0.27
"Gripap1"	-0.344	-0.535	-0.154	11.857	-3.818	0.00139	0.00321	0.354
"Terc"	-0.911	-1.414	-0.407	5.646	-3.817	0.00139	0.00322	0.127
"Adra1d"	-0.749	-1.163	-0.335	10.684	-3.816	0.00139	0.00322	0.13
"Gprin3"	-1.515	-2.353	-0.676	4.268	-3.814	0.0014	0.00324	0.091
"Zfhx3"	0.633	0.283	0.984	8.441	3.814	0.0014	0.00324	0.252
"Ttc38"	0.548	0.245	0.852	5.939	3.814	0.0014	0.00324	0.13
"Asb2"	0.661	0.295	1.027	12.171	3.813	0.0014	0.00324	0.156
"RGD1563159"	-0.636	-0.988	-0.284	5.608	-3.813	0.0014	0.00324	0.149
"Camk1"	0.52	0.232	0.808	9.887	3.81	0.00141	0.00326	0.19
"Skp2"	0.336	0.15	0.521	6.104	3.809	0.00141	0.00327	0.073
"Numa1"	0.446	0.199	0.693	10.733	3.807	0.00142	0.00328	0.231
"Naf1"	-0.498	-0.774	-0.222	5.455	-3.807	0.00142	0.00328	0.212
"Ppp1r10"	0.307	0.137	0.478	11.947	3.807	0.00142	0.00328	0.153
"Klk6"	-0.347	-0.54	-0.155	15.134	-3.807	0.00142	0.00328	0.137
"Ccdc50"	0.295	0.131	0.458	12.21	3.806	0.00142	0.00329	0.274
"Rnf186"	1.103	0.491	1.715	2.233	3.806	0.00142	0.00329	0.296
"Plekhh1"	-0.999	-1.553	-0.445	10.863	-3.806	0.00142	0.00329	0.222
"Ntf4"	0.828	0.369	1.287	5.97	3.805	0.00143	0.00329	0.102
"Tmed1"	0.355	0.158	0.552	9.011	3.804	0.00143	0.0033	0.085
"Cenpq"	-0.454	-0.706	-0.202	8.317	-3.803	0.00143	0.00331	0.102
"Cd83"	0.411	0.183	0.64	10.497	3.802	0.00144	0.00332	0.077
"Itpka"	-0.499	-0.777	-0.222	9.641	-3.801	0.00144	0.00332	0.194
"MGC116121"	-0.354	-0.55	-0.157	8.295	-3.801	0.00144	0.00332	0.178
"Mrpl15"	-0.33	-0.514	-0.147	11.634	-3.801	0.00144	0.00332	0.142
"She"	0.518	0.23	0.806	6.97	3.801	0.00144	0.00332	0.358
"Cyp27b1"	-0.289	-0.449	-0.128	6.863	-3.801	0.00144	0.00332	0.124
"Dtnbp1"	0.282	0.125	0.438	9.931	3.8	0.00144	0.00332	0.197
"Dlgap4"	0.431	0.191	0.67	11.226	3.799	0.00144	0.00333	0.092
"Hoxc10"	-1.684	-2.621	-0.748	7.336	-3.798	0.00145	0.00334	0.08
"Dppa4"	0.943	0.419	1.467	7.29	3.796	0.00146	0.00335	0.105
"Clip4"	-0.408	-0.634	-0.181	10.014	-3.792	0.00147	0.00338	0.76
"Sult1a1"	1.049	0.465	1.634	10.528	3.792	0.00147	0.00338	0.082
"Sufu"	0.318	0.141	0.495	9.044	3.791	0.00147	0.00339	0.188
"Robo1"	-0.496	-0.772	-0.22	7.399	-3.789	0.00148	0.0034	0.285
"Max"	0.567	0.251	0.883	8.466	3.787	0.00148	0.00341	0.313
"Nhlrc1"	-0.61	-0.95	-0.27	8.282	-3.787	0.00148	0.00342	0.133
"Cd74"	1.298	0.574	2.022	13.323	3.785	0.00149	0.00343	0.113
"Ppif"	-0.369	-0.576	-0.163	12.557	-3.785	0.00149	0.00343	0.147
"Rnase6"	2.082	0.921	3.242	3.247	3.785	0.00149	0.00343	0.202
"Elof1"	0.257	0.113	0.4	14.238	3.783	0.0015	0.00344	0.195
"Fbxo48"	-1.112	-1.733	-0.492	3.22	-3.783	0.0015	0.00345	0.182
"Memo1"	0.327	0.145	0.51	9.075	3.781	0.0015	0.00346	0.087
"B3galnt2"	-0.27	-0.42	-0.119	7.82	-3.781	0.0015	0.00346	0.495
"Itga10"	1.942	0.858	3.027	5.861	3.781	0.0015	0.00346	0.237
"Pthlh"	0.669	0.295	1.043	9.581	3.78	0.00151	0.00347	0.081
"Itpripl1"	-0.483	-0.753	-0.213	6.448	-3.779	0.00151	0.00347	0.113
"Pole4"	-0.337	-0.526	-0.149	11.711	-3.778	0.00151	0.00348	0.113
"Rab2b"	-0.415	-0.647	-0.183	12.019	-3.777	0.00152	0.00349	0.165
"Olr1334"	-0.688	-1.072	-0.303	4.087	-3.775	0.00152	0.0035	0.222
"Tns1"	0.327	0.144	0.51	8.458	3.774	0.00153	0.00351	0.222
"Gtf2b"	-0.265	-0.413	-0.117	13.049	-3.773	0.00153	0.00351	0.106
"Six5"	0.757	0.334	1.181	7.505	3.773	0.00153	0.00351	0.074
"Cyp3a18"	0.971	0.428	1.514	2.13	3.773	0.00153	0.00351	0.068
"Pten"	0.392	0.173	0.611	12.772	3.773	0.00153	0.00351	0.077
"Il33"	0.639	0.282	0.997	10.766	3.771	0.00154	0.00353	0.287
"Smim19"	-0.221	-0.345	-0.097	11.539	-3.768	0.00155	0.00355	0.115
"Gip"	1.897	0.834	2.96	4.808	3.765	0.00156	0.00357	0.092
"Plekhg5"	-0.298	-0.464	-0.131	10.82	-3.765	0.00156	0.00357	0.102
"Chst9"	0.889	0.391	1.388	8.557	3.764	0.00156	0.00357	0.087
"Tnfaip8l1"	0.784	0.344	1.223	5.092	3.765	0.00156	0.00357	0.085
"Lzts2"	-0.309	-0.482	-0.136	11.739	-3.764	0.00156	0.00357	0.114
"Cpped1"	0.653	0.287	1.02	8.101	3.762	0.00156	0.00359	0.204
"Crx"	0.671	0.295	1.047	3.667	3.762	0.00157	0.00359	0.126
"Ap2a1"	-0.419	-0.654	-0.184	7.1	-3.76	0.00157	0.0036	0.077
"Zfyve19"	-0.347	-0.541	-0.152	12.33	-3.76	0.00157	0.0036	0.125
"Ncan"	0.409	0.179	0.639	9.972	3.759	0.00158	0.00361	0.1
"App"	0.211	0.093	0.33	14.522	3.759	0.00158	0.00361	0.079
"Itih3"	-0.905	-1.413	-0.397	15.029	-3.758	0.00158	0.00362	0.11
"Artn"	-0.255	-0.398	-0.112	6.72	-3.757	0.00158	0.00363	0.209
"Os9"	0.335	0.147	0.523	10.002	3.756	0.00159	0.00363	0.192
"Orm1"	2.439	1.068	3.81	3.181	3.756	0.00159	0.00363	0.27
"Ptpmt1"	-0.21	-0.328	-0.092	12.444	-3.755	0.00159	0.00364	0.229
"Dgcr6"	-0.488	-0.763	-0.214	11.672	-3.755	0.00159	0.00364	0.1
"Pde4b"	-0.4	-0.624	-0.175	10.355	-3.754	0.00159	0.00365	0.162
"Fam98a"	-0.465	-0.726	-0.203	8.893	-3.753	0.0016	0.00365	0.126
"Cfb"	0.952	0.416	1.487	11.298	3.753	0.0016	0.00365	0.388
"Hivep2"	-0.244	-0.381	-0.107	10.658	-3.752	0.0016	0.00366	0.177
"Ddhd2"	-0.385	-0.602	-0.168	7.33	-3.752	0.0016	0.00366	0.14
"Il17rc"	0.697	0.305	1.089	6.907	3.751	0.0016	0.00366	0.147
"Gpr132"	0.602	0.263	0.94	7.103	3.751	0.0016	0.00367	0.079
"Dact2"	-0.572	-0.894	-0.25	5.71	-3.751	0.0016	0.00367	0.127
"Olr221"	-0.472	-0.737	-0.206	5.591	-3.751	0.0016	0.00367	0.134
"Rab21"	-0.402	-0.628	-0.176	13.066	-3.75	0.00161	0.00367	0.399
"Ptpn9"	0.486	0.212	0.76	8.782	3.749	0.00161	0.00368	0.105
"Lck"	0.619	0.271	0.968	6.072	3.748	0.00162	0.00369	0.101
"Rsrc1"	-0.245	-0.384	-0.107	11.824	-3.748	0.00162	0.00369	0.103
"Tsc1"	-0.544	-0.851	-0.238	6.29	-3.746	0.00162	0.0037	0.084
"Ap2m1"	-0.256	-0.4	-0.112	16.543	-3.746	0.00162	0.0037	0.139
"Kdm4a"	0.551	0.241	0.862	7.721	3.745	0.00162	0.00371	0.383
"Wipi2"	-0.451	-0.705	-0.197	9.222	-3.743	0.00163	0.00372	0.176
"Wdr91"	0.661	0.288	1.033	11.023	3.743	0.00163	0.00373	0.146
"Kras"	-0.409	-0.64	-0.178	11.579	-3.742	0.00164	0.00373	0.133
"Olig3"	-0.647	-1.012	-0.282	5.583	-3.741	0.00164	0.00374	0.129
"Helq"	-0.396	-0.619	-0.172	7.161	-3.74	0.00164	0.00375	0.087
"Rab24"	-0.285	-0.446	-0.124	13.433	-3.739	0.00164	0.00375	0.193
"Slc25a28"	-0.235	-0.367	-0.102	11.695	-3.737	0.00165	0.00377	0.139
"Clta"	0.248	0.108	0.387	16.001	3.737	0.00165	0.00377	0.167
"Pdcd2"	0.242	0.105	0.379	11.545	3.734	0.00166	0.00379	0.066
"Cpsf1"	0.28	0.122	0.438	12.538	3.734	0.00167	0.0038	0.065
"Phf5a"	0.207	0.09	0.324	12.283	3.732	0.00167	0.00381	0.068
"Rbpjl"	-0.496	-0.777	-0.216	5.075	-3.732	0.00167	0.00381	0.065
"Orai3"	0.267	0.116	0.418	8.204	3.731	0.00168	0.00382	0.09
"Fmo4"	0.394	0.171	0.617	6.643	3.73	0.00168	0.00383	0.075
"Zfhx2"	-1.44	-2.254	-0.625	4.156	-3.73	0.00168	0.00383	0.468
"Fam120a"	0.31	0.134	0.485	11.126	3.728	0.00169	0.00384	0.048
"Aip"	-0.201	-0.315	-0.087	13.062	-3.728	0.00169	0.00384	0.17
"Snx21"	-0.621	-0.972	-0.269	11.817	-3.727	0.00169	0.00384	0.17
"Nmur2"	-0.732	-1.147	-0.317	4.571	-3.727	0.00169	0.00385	0.228
"Rab4b"	-0.317	-0.497	-0.137	10.901	-3.725	0.0017	0.00386	0.15
"Tmem205"	-0.343	-0.538	-0.149	12.529	-3.725	0.0017	0.00386	0.252
"Lrpap1"	-0.299	-0.469	-0.13	12.724	-3.725	0.0017	0.00387	0.183
"Ccdc153"	-0.928	-1.454	-0.402	8.853	-3.725	0.0017	0.00387	0.068
"Polg2"	0.269	0.117	0.422	9.716	3.722	0.00171	0.00389	0.125
"Diras2"	-1.106	-1.733	-0.479	4.601	-3.722	0.00171	0.00389	0.24
"Elf2"	0.341	0.148	0.535	9.553	3.721	0.00171	0.0039	0.387
"Akr1a1"	0.282	0.122	0.442	14.634	3.716	0.00173	0.00394	0.309
"RGD1309170"	-1.045	-1.639	-0.451	6.043	-3.713	0.00174	0.00396	0.448
"Stac2"	-0.499	-0.783	-0.215	5.469	-3.713	0.00174	0.00396	0.101
"Ehmt2"	0.453	0.195	0.711	11.548	3.712	0.00174	0.00397	0.16
"Ubqln4"	-0.391	-0.614	-0.169	8.719	-3.712	0.00175	0.00397	0.096
"Fam135a"	-0.445	-0.698	-0.192	7.834	-3.711	0.00175	0.00398	0.175
"Atg9a"	-0.468	-0.734	-0.202	6.498	-3.711	0.00175	0.00398	0.156
"Serpine3"	-1.426	-2.238	-0.615	3.885	-3.711	0.00175	0.00398	0.342
